ID,PA,PB,PC,PD,PE,PF,PG
PR59508,46.535843,32.351032,24.074272,19.934555,14.627984,-97.09239,-33.20826
PR59509,71.236176,48.431217,35.25397,29.28265,20.627111,-93.62185,-33.973045
PR59510,64.90593,44.209145,32.422535,26.652721,19.31239,-97.25963,-34.701035
PR59511,33.335976,23.57702,17.99981,15.388389,11.178912,-95.71263,-31.938047
PR59512,59.381245,40.745476,29.923334,24.67556,17.839586,-96.67312,-34.013653
PR59513,78.11646,52.78262,38.418564,31.655169,22.569315,-96.388756,-35.442905
PR59514,70.94131,47.98388,35.145416,29.207174,20.759335,-97.14869,-35.256218
PR59515,51.14484,35.120434,26.115227,22.012005,15.686885,-96.24518,-33.480453
PR59516,48.409107,33.226173,24.855902,21.00745,15.046513,-96.75055,-33.51638
PR59517,50.955444,35.06017,26.056812,21.95996,15.642431,-96.83688,-33.61241
PR59518,79.61754,53.64848,39.054226,32.5883,22.783321,-94.85122,-35.17916
PR59519,43.59745,30.032831,22.591248,19.924984,13.466268,-93.24255,-32.146957
PR59520,54.77143,37.43954,27.815586,23.226715,16.768414,-98.919235,-34.62127
PR59521,26.95655,19.245195,14.964444,12.88573,9.505056,-91.96652,-30.378117
PR59522,70.9716,47.942924,35.06554,29.904942,20.362652,-92.73161,-33.958736
PR59523,104.53872,69.81888,50.4135,41.745354,29.12933,-95.703964,-37.3494
PR59524,63.780945,43.926216,32.022503,25.649609,19.169521,-98.64769,-34.689213
PR59525,51.921864,36.29839,26.654469,21.186531,16.216537,-99.37492,-33.960545
PR59526,51.950203,36.323936,26.665318,21.184544,16.219929,-99.23356,-33.911495
PR59527,52.560036,36.74834,26.940804,21.35542,16.372114,-98.940796,-33.83958
PR59528,16.240238,13.180037,10.279004,8.381255,6.7781043,-92.55174,-29.073597
PR59529,19.1375,15.154619,11.616519,9.204726,7.578627,-92.801315,-29.284834
PR59530,71.64383,49.615044,35.753082,26.857159,21.712425,-101.918976,-35.760914
PR59531,71.93692,49.81557,35.88103,26.928791,21.783598,-101.63051,-35.68069
PR59532,74.51237,51.52089,37.06444,27.842342,22.44722,-101.8498,-35.919746
PR59533,38.466362,27.033884,20.410954,17.247585,12.546667,-97.87569,-32.9261
PR59534,77.0342,51.823887,37.841187,31.684973,22.139977,-94.56859,-35.00036
PR59535,91.60229,61.469894,44.55417,36.86853,25.923374,-96.619385,-36.61237
PR59536,38.75344,27.813028,20.68622,16.25684,12.923398,-99.96592,-33.09565
PR59537,39.721832,27.607134,20.890627,18.150234,12.681047,-95.60083,-32.50754
PR59538,87.811165,58.94782,42.82258,35.536507,24.969069,-96.84869,-36.445827
PR59539,114.828026,76.0296,54.981136,44.523144,32.22308,-96.48034,-38.611103
PR59540,69.468376,47.32004,34.5463,28.379932,20.43671,-97.83968,-35.133022
PR59541,42.672443,30.053827,22.402035,18.401756,13.715225,-98.98276,-33.358917
PR59542,48.511585,33.95512,25.090698,20.265614,15.288043,-99.662384,-33.91497
PR59543,63.426582,43.645046,31.860786,25.642246,19.065184,-98.95575,-34.807808
PR59544,113.67811,75.488335,54.495518,44.604942,31.66839,-95.50266,-38.116585
PR59545,105.97177,70.82207,51.072056,42.204285,29.481665,-95.37419,-37.295864
PR59546,105.41847,70.45861,50.808712,41.990112,29.327013,-94.92508,-37.112705
PR59547,81.769554,55.059425,40.032673,33.696243,23.192879,-94.26147,-35.175064
PR59548,104.39117,69.96965,50.427464,41.117126,29.304106,-97.644875,-37.72982
PR59549,57.816273,39.89542,29.27457,23.899982,17.530346,-98.123184,-34.221794
PR59550,64.952934,44.677708,32.557285,26.108887,19.463861,-98.76121,-34.823654
PR59551,51.99689,36.33475,26.693283,21.253326,16.237255,-99.6458,-34.06488
PR59552,38.695526,27.789576,20.656734,16.214577,12.901583,-99.721375,-33.001472
PR59553,52.407227,36.66958,26.866547,21.264843,16.324339,-98.5845,-33.69692
PR59554,14.820877,12.190115,9.625432,8.042251,6.3790116,-92.63394,-29.05714
PR59555,14.909111,12.257853,9.663373,8.064673,6.394078,-92.45033,-28.997082
PR59556,15.348789,12.552908,9.867518,8.197383,6.517818,-92.57306,-29.060127
PR59557,15.59684,12.737955,9.979711,8.224574,6.5882115,-92.39699,-29.000025
PR59558,18.010826,14.366243,11.092244,8.969802,7.239883,-92.60716,-29.194168
PR59559,18.765228,14.881365,11.442458,9.153068,7.463532,-92.78897,-29.282763
PR59560,19.265888,15.2098675,11.675,9.310237,7.607228,-92.99603,-29.381784
PR59561,19.800678,15.616983,11.925231,9.354587,7.7748294,-92.92173,-29.34242
PR59562,45.018024,32.14814,23.570595,17.837349,14.674203,-99.806076,-33.26478
PR59563,59.660263,41.63404,30.222385,23.141151,18.40065,-99.576706,-34.31037
PR59564,61.116203,42.619774,30.887249,23.576675,18.785122,-99.418274,-34.332718
PR59565,47.581726,33.8624,24.753334,18.56651,15.402973,-100.30756,-33.564198
PR59566,22.798206,17.669401,13.316724,10.09003,8.656749,-93.57829,-29.670206
PR59567,22.718132,17.634607,13.278232,10.049048,8.625622,-93.33937,-29.574886
PR59568,23.277573,17.994505,13.536334,10.226565,8.786977,-93.56078,-29.687565
PR59569,23.385036,18.06801,13.580882,10.239669,8.813777,-93.369,-29.629517
PR59570,23.246826,17.990526,13.51773,10.1793165,8.773864,-93.25339,-29.572727
PR59571,23.24987,17.998896,13.517652,10.16812,8.772406,-93.14415,-29.532528
PR59572,23.416542,18.09342,13.5946,10.235557,8.8234,-93.315125,-29.609797
PR59573,23.276665,18.017282,13.5279875,10.153808,8.784476,-93.08545,-29.512873
PR59574,47.951603,34.191807,24.924114,18.50061,15.520327,-99.82547,-33.35719
PR59575,48.130474,34.314426,25.002285,18.55484,15.5596485,-99.63706,-33.305122
PR59576,81.2195,55.714462,40.0587,30.629158,24.01671,-100.4216,-36.11699
PR59577,71.8727,49.74652,35.86233,26.955246,21.78592,-102.28667,-35.90872
PR59578,72.248375,50.01518,36.02755,27.02306,21.881031,-101.89046,-35.787056
PR59579,72.31909,50.054615,36.061493,27.058134,21.903036,-102.017624,-35.83833
PR59580,72.17802,49.966534,35.994427,26.962595,21.87668,-101.9163,-35.788742
PR59581,72.66661,50.201992,36.09443,27.603924,21.644009,-96.74215,-34.278355
PR59582,71.91005,49.80599,35.87639,26.907734,21.790194,-101.901596,-35.75846
PR59583,72.96418,50.50242,36.35534,27.28104,22.052885,-101.77008,-35.78684
PR59584,58.46478,41.023987,29.661276,22.3017,18.111258,-97.76776,-33.48932
PR59585,44.69902,32.135685,23.420523,17.194386,14.659478,-98.419846,-32.613083
PR59586,50.20987,35.610268,25.868765,19.536465,15.886633,-96.37733,-32.48299
PR59587,46.319313,33.07356,24.058485,18.131786,14.824847,-94.71391,-31.6676
PR59588,105.08387,71.3229,50.933643,39.01847,30.15413,-100.436844,-37.81748
PR59589,87.30006,59.775352,42.857502,32.48761,25.686014,-101.209015,-36.7148
PR59590,56.528236,39.69736,28.818626,21.730148,17.685745,-99.93913,-34.095783
PR59591,57.88401,40.540913,29.439749,22.22496,18.062445,-100.4735,-34.394264
PR59592,53.44387,37.739223,27.332382,20.495674,16.759571,-96.03905,-32.57856
PR59593,27.574352,20.878195,15.525516,11.418365,10.026165,-94.64159,-30.255701
PR59594,30.09298,22.490385,16.689419,12.263179,10.7437525,-95.739655,-30.805174
PR59595,40.534298,29.208391,21.395752,16.334064,13.249427,-94.02101,-31.115124
PR59596,40.372032,29.057028,21.322508,16.325024,13.220548,-94.42146,-31.267332
PR59597,26.716728,20.01246,15.098052,11.444495,9.8126,-95.52516,-30.720331
PR59598,21.6894,16.760115,12.809325,9.898387,8.413403,-94.986374,-30.187431
PR59599,18.79895,14.856943,11.477828,8.968635,7.617768,-94.366135,-29.801493
PR59600,16.42271,13.3776,10.401313,8.180915,6.949818,-93.86244,-29.424398
PR59601,60.135155,41.87318,30.459513,23.491043,18.53813,-100.92646,-34.841393
PR59602,96.418625,65.390656,46.97565,36.623695,27.830763,-101.70494,-37.852524
PR59603,110.037254,74.15392,53.14305,41.731094,31.231853,-100.98424,-38.721497
PR59604,97.47898,66.02562,47.479427,37.02578,28.169962,-103.12679,-38.42454
PR59605,76.93502,52.536556,38.029182,30.149605,22.619741,-99.294556,-35.81331
PR59606,70.8729,48.662285,35.303757,27.571484,21.24462,-100.63097,-35.702637
PR59607,71.52933,49.111973,35.623344,27.880291,21.40782,-101.228745,-35.932877
PR59608,88.26477,59.87229,43.21777,34.020992,25.675295,-101.28204,-37.292976
PR59609,83.72338,56.90246,41.150154,32.536407,24.466843,-101.21051,-36.957798
PR59610,47.345886,33.210903,24.467327,19.779171,14.832421,-95.55833,-32.5047
PR59611,50.62977,35.447784,26.10288,20.557686,16.026339,-101.283745,-34.464165
PR59612,46.275536,32.491814,24.04467,18.949986,14.869634,-99.18086,-33.553112
PR59613,26.89154,19.798807,15.151645,12.614608,9.594589,-96.06859,-31.240126
PR59614,56.941372,39.277943,28.920559,23.382412,17.501926,-100.78482,-35.019302
PR59615,91.1713,61.558517,44.57302,35.32538,26.514063,-104.31277,-38.64192
PR59616,39.00221,27.555628,20.625872,17.347816,12.549092,-95.07291,-31.943207
PR59617,54.7825,37.919655,27.873566,22.707874,16.758678,-97.39523,-33.75651
PR59618,99.139656,66.75039,48.161,38.805225,28.2299,-101.72837,-38.46287
PR59619,92.9601,62.71127,45.289177,36.60221,26.545744,-99.2993,-37.245224
PR59620,67.82244,46.311733,33.836544,27.80516,20.04213,-98.94296,-35.320236
PR59621,123.80683,81.19923,58.99309,44.091084,36.256252,-104.440735,-41.93659
PR59622,117.253654,78.15575,56.24096,44.788204,33.006214,-98.843185,-39.103325
PR59623,72.131294,49.45097,35.89382,28.434702,21.45801,-101.13478,-36.016438
PR59624,72.55643,49.74883,36.09119,28.53822,21.578884,-101.16492,-36.038036
PR59625,85.551605,58.172764,41.970844,33.288036,24.821068,-99.811584,-36.60023
PR59626,74.51957,51.081356,37.009533,29.06787,22.158745,-101.95071,-36.378742
PR59627,62.915127,43.63284,31.761934,24.637562,19.293175,-102.822716,-35.69999
PR59628,63.744297,44.186447,32.145695,24.869621,19.533234,-103.05187,-35.818382
PR59629,64.4128,44.64548,32.458443,25.030258,19.734928,-103.29613,-35.92142
PR59630,79.82148,54.64804,39.45928,30.644587,23.631704,-102.85634,-36.947594
PR59631,64.252235,44.585423,32.385063,24.904377,19.690279,-102.94767,-35.761
PR59632,64.55395,44.807716,32.52949,24.918812,19.800058,-103.13298,-35.81534
PR59633,55.984516,39.371426,28.684265,21.451912,17.773722,-104.72797,-35.55376
PR59634,56.942036,40.009727,29.124588,21.722183,18.045353,-104.8745,-35.653778
PR59635,85.56013,58.58128,42.112064,32.197655,25.23966,-103.39667,-37.357765
PR59636,58.8296,41.316746,29.994385,22.22168,18.564583,-104.81927,-35.704124
PR59637,31.861294,23.677309,17.545654,13.009715,11.224323,-97.49079,-31.479298
PR59638,31.545193,23.478071,17.404804,12.895339,11.145301,-97.56288,-31.474247
PR59639,32.859085,24.35435,18.006554,13.358031,11.47723,-97.532486,-31.546162
PR59640,32.94964,24.403837,18.049946,13.406814,11.504417,-97.69645,-31.61324
PR59641,32.989975,24.429117,18.065592,13.400802,11.518269,-97.61369,-31.588604
PR59642,97.04282,66.132935,47.411484,35.995052,28.384378,-106.24144,-39.02832
PR59643,69.9316,48.589996,35.116592,25.988716,21.583609,-107.64676,-37.37247
PR59644,57.835136,39.926956,29.283012,23.60212,17.641115,-98.33245,-34.247543
PR59645,85.772446,57.99826,42.064915,33.724136,24.938942,-102.106026,-37.603764
PR59646,93.783,63.23225,45.67557,36.927414,26.776352,-99.91596,-37.515594
PR59647,120.96179,80.27133,57.90859,45.195297,34.476124,-102.017365,-40.509605
PR59648,121.4481,80.4865,58.107647,45.03772,34.756115,-102.44777,-40.72209
PR59649,69.17742,47.857704,34.658436,26.45446,21.048277,-103.96797,-36.383194
PR59650,69.50903,48.084118,34.813797,26.51989,21.155191,-104.13023,-36.446945
PR59651,69.38578,48.017784,34.75729,26.471806,21.115139,-103.984634,-36.381367
PR59652,69.44836,48.053265,34.78677,26.503834,21.13277,-104.065735,-36.416412
PR59653,29.411324,21.986284,16.415997,12.411902,10.525692,-97.4138,-31.367592
PR59654,31.631302,23.535624,17.442745,12.927966,11.163249,-97.49122,-31.456898
PR59655,31.745995,23.597116,17.497143,12.983851,11.199731,-97.693306,-31.54036
PR59656,58.793427,40.598904,29.718704,24.047138,17.813135,-97.71506,-34.09761
PR59657,113.845085,76.37763,54.80849,44.028362,31.883505,-99.229965,-38.710445
PR59658,74.94068,51.25333,37.193066,29.439285,22.23322,-102.28166,-36.607563
PR59659,56.97415,39.619427,29.00432,22.850693,17.638088,-101.44504,-34.95681
PR59660,64.26151,44.57573,32.393147,24.924252,19.703981,-103.245155,-35.869022
PR59661,64.54763,44.783516,32.522633,24.96827,19.784163,-103.082886,-35.817863
PR59662,81.70447,55.936615,40.327694,31.168041,24.151423,-102.94591,-37.056953
PR59663,82.40043,56.402218,40.64982,31.4037,24.336334,-103.07627,-37.139805
PR59664,56.089436,39.430256,28.73243,21.496593,17.80487,-104.82671,-35.600258
PR59665,29.028618,21.731733,16.236017,12.293891,10.413128,-97.18829,-31.27308
PR59666,56.611385,39.81384,28.974028,21.599308,17.949493,-104.69332,-35.5577
PR59667,56.917305,40.02325,29.115273,21.664246,18.042051,-104.74063,-35.583954
PR59668,30.086937,22.446909,16.727007,12.562522,10.726773,-97.48601,-31.417261
PR59669,58.253742,40.89511,29.716806,22.128738,18.375237,-104.4428,-35.585083
PR59670,85.459656,58.488342,42.06125,32.213795,25.20246,-103.36954,-37.365887
PR59671,72.29513,50.014668,36.102123,27.24067,21.935549,-104.25286,-36.583775
PR59672,58.672565,41.207096,29.928648,22.203304,18.52541,-105.091774,-35.788116
PR59673,58.76929,41.278316,29.968325,22.21577,18.545088,-104.85164,-35.710884
PR59674,31.855003,23.658266,17.53962,13.072333,11.201394,-97.410065,-31.469711
PR59675,59.09829,41.477722,30.115711,22.3306,18.635813,-104.893005,-35.758385
PR59676,59.056084,41.458797,30.103737,22.283974,18.645245,-105.168846,-35.83419
PR59677,58.88105,41.360653,30.022156,22.198689,18.595158,-104.96422,-35.742897
PR59678,31.829998,23.651686,17.532045,12.994292,11.222684,-97.57432,-31.50687
PR59679,73.76171,50.996853,36.774548,27.673405,22.337473,-104.32245,-36.686245
PR59680,69.88996,48.559654,35.10096,25.993717,21.573599,-107.79686,-37.421356
PR59681,69.72042,48.465427,35.0272,25.868225,21.551191,-107.87663,-37.41684
PR59682,32.76056,24.273066,17.963718,13.304973,11.474257,-97.807816,-31.63691
PR59683,32.71676,24.243631,17.944386,13.288493,11.465124,-97.84419,-31.645826
PR59684,32.630688,24.183332,17.909122,13.276851,11.445848,-98.031006,-31.703793
PR59685,32.583473,24.164656,17.885363,13.252082,11.4245,-97.826836,-31.62609
PR59686,32.61638,24.177202,17.90027,13.2593565,11.440487,-97.914635,-31.662262
PR59687,32.60419,24.187342,17.900665,13.222495,11.449168,-98.044205,-31.686932
PR59688,34.030163,25.124784,18.55334,13.733623,11.814241,-98.11163,-31.80732
PR59689,84.576836,58.09367,41.779015,31.349516,25.295807,-107.597435,-38.469887
PR59690,86.71056,59.264164,42.663548,32.695778,25.596777,-105.13066,-38.049416
PR59691,81.53023,55.738304,40.279217,31.075348,24.233658,-105.14644,-37.8016
PR59692,63.345726,43.772076,31.877068,25.043816,19.246876,-100.30556,-35.05235
PR59693,64.845566,44.65502,32.58595,25.942482,19.600872,-101.86773,-35.76027
PR59694,63.19727,43.69984,31.849483,25.279236,19.155043,-101.44177,-35.413624
PR59695,103.601845,69.91387,50.239784,39.84848,29.504324,-102.060684,-38.664783
PR59696,91.442474,62.08107,44.739563,35.253296,26.499014,-103.10857,-38.02041
PR59697,121.26311,80.72448,58.11608,45.53579,34.422596,-102.32817,-40.473255
PR59698,120.06697,79.99184,57.558533,45.088074,34.068844,-101.34212,-40.036827
PR59699,122.48502,81.86398,58.77348,45.946556,34.705723,-103.49473,-40.692062
PR59700,70.35483,48.62423,35.208168,26.982212,21.333796,-104.43025,-36.627388
PR59701,81.10656,55.552235,40.066074,31.061708,23.972992,-103.21958,-37.10682
PR59702,85.912926,58.681248,42.28177,32.732056,25.27433,-104.49992,-37.86458
PR59703,82.57271,56.512157,40.73415,31.552525,24.358932,-103.241295,-37.214897
PR59704,83.31444,56.998184,41.08048,31.824696,24.560299,-103.582214,-37.376656
PR59705,59.09171,41.23732,30.039139,23.27665,18.282795,-102.69004,-35.31094
PR59706,56.898315,39.95381,29.114727,21.956654,17.973665,-105.24788,-35.81238
PR59707,32.297184,23.864931,17.752823,13.581138,11.254255,-98.24794,-31.859215
PR59708,70.87122,48.999783,35.44207,27.112366,21.458702,-104.07422,-36.519367
PR59709,71.11097,49.16344,35.55855,27.185768,21.533642,-104.33929,-36.61502
PR59710,71.24311,49.270546,35.61928,27.165966,21.58066,-104.251,-36.575558
PR59711,71.3193,49.32933,35.6501,27.177153,21.593006,-104.01524,-36.49813
PR59712,33.263412,24.518335,18.205593,13.804194,11.557461,-98.74129,-32.059006
PR59713,71.52119,49.44952,35.75263,27.212875,21.68648,-104.63534,-36.714966
PR59714,73.00341,50.439373,36.437145,27.720272,22.076435,-104.85542,-36.874836
PR59715,59.65947,41.825897,30.396244,22.748547,18.753202,-105.86867,-36.143166
PR59716,77.906944,53.69087,38.704586,29.284306,23.432295,-106.083206,-37.56826
PR59717,65.9662,45.856457,33.22315,25.19957,20.258226,-104.41089,-36.214966
PR59718,65.88343,45.800476,33.18664,25.168678,20.241152,-104.48378,-36.23342
PR59719,70.79304,49.091423,35.526756,26.293842,21.878946,-109.00741,-37.910694
PR59720,70.26161,48.74352,35.28654,26.158276,21.726124,-109.028175,-37.884632
PR59721,71.952126,49.709225,35.945393,27.212822,21.864601,-104.88867,-36.827423
PR59722,118.73878,79.278915,56.976906,45.153973,33.45908,-100.1842,-39.515137
PR59723,107.25913,72.27224,51.90802,41.08275,30.490606,-102.523445,-39.090744
PR59724,128.15279,83.840744,60.97111,44.052773,38.11639,-108.31659,-43.472294
PR59725,128.929,83.543594,61.12292,43.026077,38.98293,-108.896706,-44.15175
PR59726,124.53309,83.017975,59.685997,45.96874,35.59044,-105.278946,-41.46961
PR59727,127.43284,84.02131,60.816788,45.31908,37.22807,-107.6851,-42.908493
PR59728,125.8108,83.15648,60.106674,45.355762,36.496983,-106.28115,-42.2664
PR59729,124.39757,82.92017,59.618008,45.862072,35.573063,-105.17164,-41.426598
PR59730,124.88083,82.60863,59.67653,44.945225,36.238087,-105.5342,-41.91224
PR59731,124.923805,82.63032,59.69344,44.8815,36.27923,-105.582275,-41.92763
PR59732,122.26955,81.76689,58.67782,45.743614,34.675446,-103.35266,-40.588806
PR59733,113.14945,76.22408,54.619553,43.00653,32.0479,-102.96489,-39.566578
PR59734,124.96209,83.26442,59.872253,45.743183,35.85341,-105.69611,-41.621212
PR59735,84.36474,57.676983,41.575527,32.198376,24.865086,-104.373566,-37.709507
PR59736,70.84084,48.81837,35.347797,27.67059,21.185097,-101.35605,-35.81805
PR59737,77.9168,53.578465,38.622482,29.774897,23.160816,-102.79455,-36.65047
PR59738,86.75762,59.289333,42.562096,33.084198,25.235703,-99.32236,-36.2415
PR59739,70.65205,48.851986,35.25314,27.22667,21.162735,-99.971664,-35.21804
PR59740,87.88928,60.042046,43.083736,33.491375,25.525883,-99.4507,-36.354904
PR59741,71.01209,49.284897,35.623936,26.34541,21.906633,-108.445114,-37.709625
PR59742,70.96027,49.220463,35.605293,26.33527,21.919964,-108.94403,-37.887
PR59743,117.43401,78.99008,56.60969,44.561085,33.22617,-104.89888,-40.51709
PR59744,68.84512,47.636036,34.52804,26.49921,20.94217,-104.71717,-36.616585
PR59745,86.120834,58.83308,42.37885,32.759045,25.339611,-104.51116,-37.867485
PR59746,72.17753,49.667786,35.968403,28.183071,21.550488,-102.0412,-36.152687
PR59747,85.342476,58.34043,42.014965,32.473686,25.115719,-103.96718,-37.62629
PR59748,72.54037,50.07828,36.221676,27.705242,21.930182,-105.0235,-36.950184
PR59749,70.378914,48.661293,35.218834,26.980522,21.3291,-104.22595,-36.54816
PR59750,74.25827,51.214558,36.90819,28.399597,22.146675,-100.57269,-35.654022
PR59751,93.04586,63.528656,45.581524,34.781174,27.25891,-105.51907,-38.52536
PR59752,102.08083,69.19467,49.518597,38.79323,29.07925,-98.87878,-37.301083
PR59753,93.16637,63.44327,45.54469,35.44698,26.983255,-102.2603,-37.669567
PR59754,94.38931,64.25487,46.10715,35.884052,27.29684,-102.36517,-37.782345
PR59755,90.5067,61.70234,44.321545,34.63906,26.229488,-101.61771,-37.28887
PR59756,93.27087,63.63779,45.688103,34.98207,27.302246,-105.90036,-38.70093
PR59757,86.70461,59.275547,42.65335,32.640263,25.591799,-104.72717,-37.90471
